"";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"PYGL";596,925192330812;-0,464890438109459;0,11123519826024;9,7173314640079e-06;4,9669190969372e-05
"LIG3";3264,93435797254;0,464857880808063;0,0722897205513422;4,68624621375668e-11;5,697119773582e-10
"LIX1L";1347,60228218089;-0,464805532766481;0,0666445243148795;1,06428692966729e-12;1,66963758073308e-11
"SIDT2";3247,62201435185;-0,464719666090209;0,072097456706139;3,10778125734435e-11;3,87727028267529e-10
"TMEM256";407,045715427582;0,464283835315379;0,12968101055217;0,000108071464230051;0,000453300398469777
"RNF39";238,150053018163;-0,464184052571576;0,170391121940519;0,00164163755413856;0,00530350104468223
"QARS1";3045,66248955823;0,464036733930198;0,06838723141806;4,16311853433536e-12;5,94731219190766e-11
"DPYD";1161,01298136368;-0,463994069126619;0,126425647765039;6,98369468581095e-05;0,000303165731018062
"TACC1";8588,54819733945;-0,463993185087395;0,0866006290669979;2,35701316185478e-08;1,86912389817683e-07
"PIP5K1C";2437,52870097473;-0,463988253807098;0,061081703543995;1,06875674603506e-14;2,26776458625503e-13
"GRSF1";2327,87756051252;0,463876199763448;0,0609138217621287;9,05530097211568e-15;1,92981823995908e-13
"MGST3";1296,98035052451;-0,463836227518119;0,0761924523151689;3,6169817228343e-10;3,75791866056431e-09
"RNF113A";188,799857122076;0,463826942946179;0,0931034774550799;2,41387218998725e-07;1,64008737647217e-06
"EIF3I";2268,1072034605;0,463612069022669;0,0706377556426104;1,94104815656372e-11;2,48525535475985e-10
"ADCY4";377,088559296532;-0,463611413645943;0,105776563834365;3,98050441089981e-06;2,1907941296231e-05
"MYO5C";3372,27482429597;0,463410978335206;0,0703561248237093;1,54410130552626e-11;2,01674316528882e-10
"RORA";2821,57820458505;-0,463345852309247;0,068376116366718;7,54954161741055e-12;1,03382065687855e-10
"MIA3";9999,8263579652;0,463224285375337;0,0883949433813581;1,13587333209267e-07;8,11338094351904e-07
"FAM43A";698,858523274023;-0,463099909920514;0,135395602979107;0,000143480500511553;0,000588901233419342
"PPP1R3B";1793,15712989773;-0,463079244239028;0,0762851395188854;6,18326599986055e-10;6,20765233596964e-09
"ENTR1";582,464409411042;0,463067995456806;0,073747354482055;4,26931449046425e-11;5,21953809179015e-10
"TLCD5";515,083215644489;0,46289490352411;0,112982773057766;1,05535724025554e-05;5,35365925727966e-05
"KLHL23";1169,12838473155;0,462875856975076;0,0731482854353568;2,27772137888574e-11;2,89163846928854e-10
"HYPK";1425,86920112544;0,462806903728203;0,106425384869117;4,6141822189958e-06;2,5021288451173e-05
"STK24";2546,09394324857;-0,462592072629976;0,072335107794783;5,26060361663897e-11;6,35181241637523e-10
"CHID1";1178,84849873281;0,462509912973934;0,0893399560669884;5,12554780647238e-08;3,86796370844471e-07
"TBC1D15";1692,3656593299;0,462181667774278;0,0813974554098272;5,31387372716886e-09;4,65710281706934e-08
"FOXC1";1047,7446590332;-0,462088422393439;0,127310289553524;6,40114401138095e-05;0,000280625692944983
"CAMK2N1";2632,31516126428;0,46195888921691;0,170339976175069;0,00175716985503841;0,00562917893432708
"CDAN1";890,575315084869;-0,461943663670472;0,0708878586770268;2,35141598682574e-11;2,97551017151862e-10
"MAPK4";654,65399325956;-0,461787535427792;0,182682137120497;0,00269494418176638;0,00823044816671017
"WDFY2";1696,784967247;-0,461774699641589;0,0981798314820604;6,88497717043579e-07;4,32808042628942e-06
"EBF1";760,354492080003;-0,461686459423674;0,101686452193226;1,56780812089815e-06;9,24471072195765e-06
"CRYBG1";8242,53768356015;0,461333556330764;0,0885829785986932;6,39791234307562e-08;4,77456145005644e-07
"CCDC51";170,526010203373;0,46118291558076;0,153765616935998;0,000805117592048258;0,0028000344292743
"ZNF334";675,419477615842;-0,460873735501369;0,162633800805208;0,00132847029592459;0,00439101389492941
"QSER1";2061,52282332816;-0,460857226541296;0,0779134707987215;1,05788490108825e-09;1,03350478813732e-08
"ASL";833,561243352253;0,460840093021787;0,0721629520798966;5,6583235991757e-11;6,80674337963764e-10
"IFRD1";1869,11115399476;0,460826503237258;0,083356710674722;1,01829625266829e-08;8,53320882124263e-08
"CEBPB";1047,06967724546;-0,460762532572726;0,124363643127684;6,89263820074779e-05;0,000299679921771643
"SRSF6";6049,77626962734;0,460744154688598;0,0797966801467287;6,81749639999266e-09;5,86677757280922e-08
"NBPF9";1282,22937381311;0,460591802033451;0,0540891240806876;4,92095058166895e-18;1,61274850995873e-16
"RPS25";7777,02013966524;0,460568127482875;0,0702972410398135;2,02236354609475e-11;2,58597305894082e-10
"ZNF540";271,743621232622;-0,460541308568225;0,124938663454673;7,80155275365565e-05;0,000336125229112428
"SMARCC1";4700,34057587286;0,460533051850617;0,0595088682648116;3,49317535001184e-15;7,91137274392926e-14
"DKC1";1152,04272752382;0,460524495489514;0,0951692067297401;4,01586190773418e-07;2,63490266489961e-06
"MDM1";607,704876811916;-0,460274422033302;0,100382872300282;1,45176253926955e-06;8,59683252831955e-06
"SOBP";1179,72828513028;-0,460166247455644;0,113545289647907;1,5213412809302e-05;7,4801197625161e-05
"ALG8";573,888138711514;0,460164858072099;0,0709863623331873;2,34468898037385e-11;2,96892435826559e-10
"TNIK";918,019662177352;-0,460037243053255;0,124588231348913;6,79563895837636e-05;0,00029599052867621
"MZT2A";787,640315875806;0,45965739712671;0,0888532738259374;5,90523361577805e-08;4,42212194729923e-07
"PPFIBP2";1195,74403349095;-0,459585426974564;0,0740629142478797;1,73027902910765e-10;1,9094760083531e-09
"FAM160A1";1652,30682259038;0,459572139843138;0,0796392228945913;2,78516712113502e-09;2,57641171072737e-08
"FRAT2";441,686719118552;0,459296601715555;0,0793429199485507;2,04455804297371e-09;1,92882834242803e-08
"TRIP10";1131,29283188904;-0,459262179017619;0,0806181541569676;4,29837770171802e-09;3,8378372336768e-08
"IMPDH1";1046,08677542706;0,458921941285445;0,0761239108502702;4,49912077443629e-10;4,59815802418803e-09
"DSTN";9728,00541472599;-0,458882227379535;0,0902459295129457;7,20327832360539e-08;5,336775353735e-07
"CCDC142";542,139541262064;0,458834628857424;0,0878751518610169;4,7680708523711e-08;3,61638979468053e-07
"TENM2";697,833570082854;-0,458681276254031;0,163183155914071;0,00130238433979574;0,00430960370371916
"SERF1B";301,544458022583;0,458665967579742;0,100269231137919;1,36106075100277e-06;8,1114561872109e-06
"EIF3E";6313,77662302696;0,458555966048487;0,0663975215198501;2,42071900855221e-12;3,60061179761771e-11
"TLR3";451,819282145597;-0,458431893100699;0,116081002952777;2,41184594632178e-05;0,000113848937190207
"TUBB4B";4183,71687475745;0,457688232413011;0,0959331021171008;6,21754970394267e-07;3,94668682379173e-06
"CD320";608,609446012735;0,45757762590745;0,103635709128277;2,71936281321615e-06;1,54509250750917e-05
"PCDHB10";208,523505258953;0,457535652128013;0,137401110764199;0,000198597745092504;0,000791725477444573
"ELMO3";583,630652105169;0,457463943653188;0,0828159493517767;8,98281361303394e-09;7,60264172978133e-08
"ALDH4A1";1168,29900038493;-0,457306326863127;0,112598862936113;1,18752426717125e-05;5,96976623094595e-05
"SNRPG";423,487641065239;0,457268436801464;0,0959475358249368;6,29072134283443e-07;3,98794103333132e-06
"NGFR";458,443767370851;-0,45717428710167;0,129988849411549;0,000121438734979453;0,000504056051958137
"MOGS";1541,6789719221;0,456783391173155;0,0712326107809609;1,87318035355634e-11;2,40784554346398e-10
"HINT1";2350,39584061202;0,456749125560346;0,0641148298612008;3,69215722559703e-13;6,27698918039600e-12
"ZNF22";867,965834332654;0,456636272125711;0,0953309736769537;5,76794561007025e-07;3,68528634981553e-06
"ARFGAP3";4055,83645186224;0,456544327793348;0,0845093581973351;4,82731472551529e-08;3,65990035565895e-07
"DCBLD1";363,18219964798;0,456047415300357;0,107062017742496;6,85543012500932e-06;3,60617446554307e-05
"TANC1";3975,33808230929;0,455928323450779;0,0739158957729155;2,49044860755629e-10;2,66687247926127e-09
"GPX7";196,369754607095;-0,455854029632627;0,142741345137654;0,000440417265134344;0,00162592515526689
"MTRR";1114,60324551869;0,455778593678417;0,0796075267502495;2,24132118142175e-09;2,10224930436383e-08
"PAPSS1";1893,64327237806;0,455731228270617;0,0687326391998575;9,62043669121639e-12;1,30096057890929e-10
"RBIS";561,116530150998;0,455653497291783;0,0807689803246915;6,33070562537553e-09;5,46959502413925e-08
"HEG1";2587,12309952596;-0,455527829925399;0,0780804106584986;1,34619179082258e-09;1,3001852363071e-08
"DENND2C";373,38805766502;-0,455497245983184;0,124758867619394;8,05086413829203e-05;0,000346331018523483
"ENTPD1";1912,11641641883;-0,455295665913285;0,0984604572914049;1,09618811604836e-06;6,66947527704931e-06
"MGST1";1071,74937352741;0,455290153256622;0,11078668177031;1,27740947474847e-05;6,38213803679098e-05
"ARPC5L";464,035050111632;0,455077353396346;0,0743911407853287;3,5746347268702e-10;3,71960390469418e-09
"CYC1";1445,29693997901;0,454987246838914;0,0715799121883289;7,03752504322486e-11;8,37289434672879e-10
"PRR5-ARHGAP8";192,474192728917;0,454547244828356;0,158371668568955;0,00125609784144553;0,00417913460300082
"TNFSF12";592,673797809494;-0,45440868041921;0,078327226034638;2,1154843224674e-09;1,98996354501275e-08
"FBXO46";604,730926436574;0,454389450736175;0,0657052996769366;1,59241767373541e-12;2,43164797477216e-11
"MYO1B";2258,96583934844;0,454371821328771;0,0789166710429323;3,21059703597133e-09;2,92965101550964e-08
"EIF3H";3358,58740564143;0,454258767267309;0,0738051444737601;3,56562697468835e-10;3,71617990413805e-09
"SEZ6L2";1515,48677159141;0,454183024550085;0,095694425886642;6,34441504213241e-07;4,01414968596956e-06
"RNF41";2612,45007701598;0,454129907866957;0,0998040146447883;1,68314987784995e-06;9,87704562686549e-06
"GALNT18";532,814175333195;0,454126839742873;0,118426815329786;3,82785609435051e-05;0,000174781889715493
"CNDP2";5294,5286883472;0,454063802813177;0,0908813960129352;2,52174679199536e-07;1,70921315411573e-06
"PSMB5";1012,51832785936;0,454030328705836;0,0685886614507837;1,2274698405513e-11;1,63271909213849e-10
"WDR77";741,881000476473;0,453966932266618;0,0572399095075018;7,44637746488127e-16;1,82877028419628e-14
"PNKP";911,461687991597;0,453806549489823;0,080694045976087;6,68626037990543e-09;5,76147049969756e-08
"SNX33";2193,08362552131;-0,453763921941113;0,0496756197609999;2,30792012098863e-20;1,1223052957426e-18
"SEC23A";2316,30612960736;-0,453192596254221;0,0752742882487575;5,95892978855006e-10;6,00512304272487e-09
"LEO1";764,111682606777;0,45306186102845;0,0727091733400649;1,1386883091464e-10;1,30002470892008e-09
"DNAAF5";723,411158973572;0,452790791134695;0,0784455702892939;3,08378115304941e-09;2,82053154242324e-08
"MFSD9";406,727828758953;0,452749531139285;0,0919176134313532;2,96297004394861e-07;1,98686093043321e-06
"RXRA";2151,0027050426;-0,452480300974989;0,0624170012645505;1,35314425872101e-13;2,4386610947375e-12
"GPR89B";799,789744929537;0,452446633323849;0,050457545281569;9,28085430763104e-20;4,03965756693762e-18
"YWHAQ";6265,67091268836;0,45228578221401;0,0557339243205385;2,08389170234035e-16;5,47825236904829e-15
"OPLAH";645,133583216358;0,452190179696004;0,106138900547689;7,15878601948631e-06;3,75158095619411e-05
"PERP";2933,61368193363;-0,451989501223451;0,0700972835996541;2,25646090611665e-11;2,86651385467587e-10
"BDNF";242,505017580277;-0,451964492110264;0,13902393869838;0,000360283717054195;0,00135759081788537
"PRRG2";199,848147391631;0,451867662567011;0,110741425527153;1,4294012883641e-05;7,07265291121539e-05
"DECR2";345,676467731683;0,451850838649309;0,102804546445935;4,02696630383304e-06;2,21511545626923e-05
"CCNG1";3341,6417087217;0,451761125874868;0,0783851258526949;2,04886667170507e-09;1,93102465433779e-08
"ATAD3A";531,683319223377;0,4516558536843;0,0706231121678981;7,95678400929235e-11;9,3299632099339e-10
"TAFA5";245,474239005588;0,451489607068638;0,157877001460589;0,00120557245228486;0,00403236068946052
"PSMD9";662,718910709242;0,451445826001031;0,0842039929123467;2,68866282413119e-08;2,11748485745388e-07
"RBMS1";2630,58763889681;-0,451282550718153;0,0745291374270691;3,30203952420575e-10;3,46367782259345e-09
"NUAK1";657,808528905489;-0,451263263574201;0,0978070558719249;1,36731907765444e-06;8,14626398235919e-06
"COA4";657,681621208987;0,451188292117971;0,0796090327787834;5,94178197080341e-09;5,15183407873128e-08
"ATP5F1B";6654,3378640745;0,450679885577446;0,0673708301202511;7,61550109977738e-12;1,04139040284473e-10
"MXI1";1529,92636301102;-0,450633791347739;0,0805284029670172;1,57446458636415e-08;1,2829945438404e-07
"DHCR24";11295,1621189368;0,450534534061242;0,11425871728491;6,19898262757074e-05;0,000272621022186805
"VPS54";2365,33597939088;0,450451297047473;0,0727947219370168;2,77236582347373e-10;2,95093523786778e-09
"TRAM2";1432,10726958993;0,450448432221136;0,0668028610640271;4,69108643903005e-12;6,64797860182311e-11
"TMEM238";300,12487539621;0,450398575987442;0,124717682326521;9,88731068399593e-05;0,000418041337206395
"HSPA12B";155,433019025366;-0,450335025552297;0,164882345392302;0,00184998120531645;0,00589358495403868
"LARS1";5797,19674545473;0,450309189050705;0,0665042620833716;1,38212698715034e-11;1,82724770543209e-10
"GARS1";1462,01399921779;0,450277975401919;0,0655054245391217;3,2323500160776e-12;4,69678281024688e-11
"THEM4";502,988895569652;0,450274511611698;0,127943735642202;0,000149513347575352;0,000610961919052675
"CACNA2D1";2260,95179660548;-0,450153208325661;0,14883846463773;0,000739680284055056;0,00259420243508518
"ABHD11";936,051252877765;0,45006983097982;0,0968197369131632;1,10497299440873e-06;6,71663759070142e-06
"INTS12";582,540207506855;0,450017767222075;0,0882748227416063;1,483090769863e-07;1,04104643672889e-06
"RRP9";299,256030883406;0,449964952468019;0,149669569411195;0,000774095886706663;0,00270178446228386
"RPLP2";5626,16527467171;0,44991826904729;0,0705492049388965;6,46844098665928e-11;7,72410283158947e-10
"RAPGEF5";817,669544029067;0,449873666275331;0,12477745246729;8,48490074088501e-05;0,000363139484427355
"WWP1";2922,6690328425;0,449820726624354;0,0832669528089693;2,3272795515621e-08;1,84779931821909e-07
"SERF1A";294,818852612033;0,449645184095312;0,0906626419566295;2,3857939563435e-07;1,62440580128136e-06
"UQCRHL";118,698988079019;0,44963143674889;0,111398696903591;1,80453880618786e-05;8,73704678607711e-05
"TBC1D16";4356,39200670085;0,44941179274358;0,0747119693203392;7,15706446513329e-10;7,1096666872185e-09
"STT3A";4166,79579267967;0,449390365911906;0,0725224490794582;2,02725769695632e-10;2,21217264077494e-09
"SELENBP1";1525,6621211246;-0,44937030273893;0,105734939694017;1,0076922944621e-05;5,1265326746702e-05
"MYDGF";1101,88109623086;0,449287581328997;0,0799399315820375;4,90731727291984e-09;4,33390791766018e-08
"EIF3B";3695,65997799928;0,449170562558408;0,0541324452932869;1,56804878045592e-17;4,80014932792627e-16
"ILDR1";390,950697436228;0,449107970653089;0,104982394400628;6,53056511861816e-06;3,44811903009117e-05
"ILF2";2106,68395088063;0,448615728499833;0,067240404643145;4,43176768773725e-12;6,30799050444352e-11
"RPL35";5862,82858148299;0,448561520286826;0,080729191714209;1,63543700105809e-08;1,32990081403807e-07
"NECTIN2";2895,21840377046;0,448495140092061;0,0648561009257742;1,84946595110656e-12;2,79353881073416e-11
"SLC16A14";430,434823365051;-0,448471789817538;0,127941445947569;0,000135940477142739;0,000559721136884168
"TRPV6";4146,04348168114;0,448334562572416;0,128420092368769;0,000166040063330709;0,000672576077056258
"KLHL15";993,701710122258;-0,448133876899757;0,0973144601485914;1,29955092421055e-06;7,7675300839926e-06
"IARS2";2341,97832042621;0,447589700225522;0,0924784553168436;3,20066422615566e-07;2,13669813112069e-06
"FMN2";235,696848113947;-0,447494346994056;0,170928860951198;0,0024971511529744;0,00768414825359017
"CD59";6637,44725269741;-0,44749256713558;0,0592795517778189;2,92457330420637e-14;5,78389243732498e-13
"ZNF667";556,622487150478;0,447460074085892;0,0898665366312894;2,53706856775969e-07;1,7184035106396e-06
"H2AC20";1365,81504990987;-0,446864368663482;0,0717791451784179;1,70053765527882e-10;1,87878097891994e-09
"RPS10";6653,51711407342;0,446779363911765;0,0774590588391633;1,39640452373784e-08;1,14942542055247e-07
"GNG11";355,093641031345;-0,446777933891862;0,0909657909729355;2,97802885862994e-07;1,99528038998758e-06
"GSDMB";543,028857915078;0,446591677883647;0,100888478760019;5,10171977573537e-06;2,74437339660247e-05
"RBM15B";1856,97484038439;0,446556762733191;0,0602788669273852;2,73720046292312e-14;5,42984832421169e-13
"NAA16";897,828093396395;-0,4462717989368;0,0782289855401438;4,04705127123222e-09;3,64346721094313e-08
"FCGR3A";364,994667972443;0,445741086748957;0,164963661909706;0,00212639937044937;0,00666315084746306
"SCD5";678,568589404063;-0,445570024944845;0,090767828416228;3,21894183070034e-07;2,14816446607312e-06
"CDS1";841,334318761192;0,445494262251666;0,0860277071836621;7,02552107275403e-08;5,21498518913984e-07
"ENO1";6821,4519875992;0,445372746361707;0,0718863158871139;2,11147765023455e-10;2,29125287588057e-09
"RBM7";985,009396810197;0,44515497605412;0,0955354907538795;1,1826529932116e-06;7,13323024052775e-06
"DTX3";972,814691740709;-0,4451232427773;0,071890268418766;3,40169866444104e-10;3,56148880794389e-09
"GPR153";389,782048876959;-0,445000536619681;0,0935203405831207;8,30433248694878e-07;5,1703219506865e-06
"MICAL3";3191,03378048843;-0,44493712980603;0,0644632358080436;1,8198569063241e-12;2,75094648630387e-11
"RPL4";19948,3680915375;0,444879139937401;0,0758054848157033;1,49999012665047e-09;1,43875098227664e-08
"IFI16";1481,08923387642;-0,44483247215149;0,11220859353359;2,15620098057227e-05;0,000102927586587905
"CHST11";590,086885304648;-0,444691738882265;0,116385046054273;4,46299214376956e-05;0,000201268147094141
"CDHR5";170,236224575749;-0,44437463684115;0,125879233336992;0,000106200568615339;0,000446317044827395
"RNF217";1360,92587650951;-0,444342078878256;0,108326618870711;1,33593767056793e-05;6,65069813022072e-05
"NTHL1";205,321377749895;0,444296477163374;0,125661669261106;0,000118555101592624;0,000492926328583404
"RPL7L1";3238,30316144203;0,444262581929458;0,0476619967008678;2,61789668638365e-21;1,4839821332698e-19
"MAP3K12";747,247164940148;-0,444203191532055;0,0661948378093433;6,72412427975477e-12;9,2795770315087e-11
"YAP1";4855,82130771227;-0,44407867899913;0,067214808206912;9,9728313974669e-12;1,34488390214803e-10
"CORO1B";3788,97294628938;0,443872093998739;0,0684937361027899;3,4854351135495e-11;4,32078733084649e-10
"RPN1";5353,17521528836;0,44386693683397;0,0693538751530838;4,26546815190485e-11;5,21810721217971e-10
"KDF1";299,172938520061;0,443826476164166;0,0987256961762498;2,41065884834835e-06;1,37974310369219e-05
"YIPF1";1173,04734010037;0,443564526428399;0,097848039051559;1,27837381291982e-06;7,65375786058844e-06
"HMG20B";3072,78881494387;0,443517849063669;0,0842300261331334;7,70914216263294e-08;5,67919426412325e-07
"TTC7B";1044,33006127362;-0,443156665709222;0,156580192807201;0,00120483663981654;0,00403059092064205
"NDUFA7";388,185761291424;0,443145166832866;0,0822428529317696;2,74393556493072e-08;2,15752998048988e-07
"MTX2";554,453128142501;0,443105212097477;0,118066699705036;6,09092678778784e-05;0,000268292460722527
"ADH5";2918,15591575475;-0,443087455798085;0,0810940001188635;1,10367782022781e-08;9,19338637097065e-08
"PAM16";188,893940018312;0,442933886093755;0,12429103025945;0,000107922162076636;0,000452868982245404
"GRAMD1A";1575,66202495043;0,442912352945113;0,0692339261070124;6,00195798774846e-11;7,20144713001387e-10
"GSK3B";3074,50714974641;0,442770028593218;0,0639159845514214;1,66755364662852e-12;2,53447358606829e-11
"MMP16";543,062670710306;-0,442507965224671;0,172111167178641;0,00296641320224312;0,00899619799510843
"PDCD5";564,599291546022;0,442490495794986;0,0736997373461595;6,75718942769486e-10;6,74680972043265e-09
"AEN";741,80317804803;0,442462213945932;0,0926426580333478;3,96436637755344e-07;2,60549863034352e-06
"DGLUCY";1304,69177776775;-0,442448980039954;0,103006073015041;5,00667987770115e-06;2,69622362925083e-05
"C11orf98";298,449193251076;0,442213881393971;0,171886770929478;0,00302819670748492;0,00916353752264991
"NPTN";2997,26758531988;-0,442186175213368;0,0689088372021023;5,64022899537646e-11;6,78916453147166e-10
"ORC5";803,261958466982;0,442128420906644;0,0833707823836469;4,00030153165077e-08;3,06386016760369e-07
"TMEM258";1004,53096192649;0,442126505195526;0,11201188465169;2,86163895525707e-05;0,000133401768174786
"PHF21B";560,111956518171;0,441931141495908;0,124602890675546;0,000116338310040536;0,00048453589188177
"ANKRD44";1469,80504422995;-0,441595428123148;0,115118184039581;3,61652858341198e-05;0,000165934840885962
"EPHB6";988,741412234371;-0,441433061957214;0,0963224706154807;1,42192512221934e-06;8,43295008615485e-06
"PFAS";817,367205464617;0,440570789460023;0,0850293062788825;8,59513238186786e-08;6,28912125502527e-07
"TTC39B";1026,55917780285;-0,440533459747833;0,0981704059111512;3,08218978692834e-06;1,73106857272761e-05
"NDUFB4";990,044305665879;0,44032457684672;0,0831690862716505;1,8432575887633e-08;1,48526954466464e-07
"DCAF6";3235,97804480677;0,440279153376729;0,0651366893865376;6,6424775711042e-12;9,1798945879895e-11
"ABCC9";1763,86633134365;-0,440200267046099;0,0950281968634896;1,49309712256881e-06;8,82819705581924e-06
"FAT1";18620,6070992867;0,440090100408777;0,085396620803018;2,94398014879866e-07;1,97533429163884e-06
"ZBTB4";5476,22414084469;-0,440080249489937;0,0644638964369375;6,35988142751625e-12;8,8206036868113e-11
"MRTO4";500,899742090536;0,439966718687707;0,0787397665740206;4,92649498549988e-09;4,34693100251425e-08
"GMPPB";1776,38523470959;0,439919102411451;0,101284513407586;5,15556353690606e-06;2,76864574287786e-05
"AADAT";539,412816234568;0,43983753486114;0,119080367304999;7,22763826616393e-05;0,000313197658200437
"YARS1";1302,80233860936;0,439696113216815;0,0716049578031883;3,40605135892468e-10;3,56319750531283e-09
"LSM7";484,789654306071;0,43959106208979;0,0669565077958682;1,89431196681653e-11;2,43020285216594e-10
"ABCC3";606,479204030634;-0,439517586851821;0,159655753504921;0,0017266779378062;0,00554251817054802
"KLF9";3805,35878691964;-0,439418135445359;0,0952085795686583;1,54318474241067e-06;9,10502344236253e-06
"ZBTB20";24939,6526409044;-0,43922092054328;0,0942210869462137;1,02959113239584e-06;6,28830008982378e-06
"ARRDC2";597,245362967873;-0,439202256915549;0,10474341481391;9,78123805094962e-06;4,99434778720915e-05
"PHF11";637,018357733316;-0,439043163257583;0,0714516545775748;4,16282183825335e-10;4,28816829614053e-09
"TRMT12";523,904082103636;0,438985748243768;0,0720246409929066;2,48188983896671e-10;2,66062956898575e-09
"PRRG1";400,093254566162;-0,438750888514685;0,130744826136531;0,000246483669982042;0,000962441242420869
"ELOVL5";6495,34860702065;0,438721056820867;0,0901724978080846;3,48075667644253e-07;2,30945066997718e-06
"TECPR1";1328,167746179;0,438682734425777;0,0908243927949585;4,88653339885986e-07;3,16149307490933e-06
"UBA52";4308,52929423804;0,438639670652851;0,0745177431478509;1,47597895972676e-09;1,41991069139969e-08
"FBF1";534,662452931692;-0,43863031671303;0,093410896239784;9,27764922124263e-07;5,7215104305576e-06
"AMOTL2";1984,43961556351;-0,438293335478844;0,110903217293372;2,67769033131337e-05;0,000125516734280314
"CCDC74A";224,437719434944;-0,438079923915457;0,13947198240257;0,000520763550230165;0,00188963327679349
"FGD6";1305,10813452247;-0,437980547968438;0,0888022185661771;3,34140565017939e-07;2,2215277933344e-06
"TRIM11";851,328660415182;0,437947083380885;0,0727353068454842;2,97261368435263e-10;3,1417868208605e-09
"PKIG";1062,26575276429;-0,437737715856201;0,0901111494392392;4,11744708800455e-07;2,69611209590627e-06
"BTN2A1";736,461528723888;-0,437449762165517;0,0664344693137839;1,57422386166678e-11;2,05333547173927e-10
"TGFBRAP1";1402,72276397711;0,437434966730496;0,0583928924576942;4,22285498332532e-15;9,43249394900845e-14
"RPL14";11378,5419585358;0,437155870013006;0,102433089360806;2,01995908117419e-05;9,68507550599872e-05
"RPL34";6338,6594122903;0,43711156814817;0,0929234705918108;1,25907045899142e-06;7,55442275394854e-06
"TMEM8B";2224,72141726667;-0,436954949210868;0,0848338899194868;1,15200413654704e-07;8,21656205657182e-07
"CLDN4";3813,20145556555;0,436924586433572;0,135208460358578;0,000372310460954705;0,0013985848562159
"GOLGA8N";455,277109772604;-0,436882513879836;0,0932269044978647;9,60031833529818e-07;5,90555859742317e-06
"YOD1";717,13454387573;0,436729126644083;0,0701779049263679;1,09731518593864e-10;1,25646777015874e-09
"TMBIM1";3134,02580124135;-0,436710568909941;0,0840446011140252;4,97350666781646e-08;3,76372326343427e-07
"RASA4B";585,8194562582;-0,436385242392466;0,120727748170967;9,44123711255634e-05;0,000400661857877799
"ZNF66";356,344146211021;0,436376190694676;0,122328564510616;0,000117984265703078;0,000490866904461281
"NRM";127,423909550179;-0,436057312877488;0,096055517521148;1,94307893023846e-06;1,13037109605161e-05
"SH2D3A";599,416817807312;-0,43569560801423;0,108359784807221;2,01562222443246e-05;9,6690365009675e-05
"LOXL2";607,804489829407;-0,435675490474996;0,0904029854227662;5,66091601023338e-07;3,61927417047708e-06
"PCDHGA11";389,300707829759;0,435428930467606;0,103318124145772;1,071490320405e-05;5,43126104702302e-05
"PAQR7";383,880248499345;-0,43541047534067;0,0795512569957686;2,61793785817291e-08;2,06604572057958e-07
"LZTS3";668,969690826336;-0,4351355027679;0,0748235900215206;3,07680287838121e-09;2,81546955084155e-08
"RGS12";1451,282972724;-0,435089918490769;0,0644488577876266;5,07046046229662e-12;7,13891545233098e-11
"MLST8";613,271286617843;0,43500512270231;0,0840929031718839;7,28152433716688e-08;5,3845174279391e-07
"PDGFC";1365,70730921425;-0,434985827828529;0,0970776749309849;2,03919501849182e-06;1,1820541872946e-05
"SNED1";2429,37373540755;-0,434949505483537;0,0749563010999572;3,03358064996982e-09;2,77983189259453e-08
"AGER";260,4655303432;-0,434867058950905;0,106201943994367;1,94293200229686e-05;9,35254851759784e-05
"HOXA9";599,29262465307;0,434759813994683;0,0808725679391121;2,9426936610998e-08;2,30266959837264e-07
"SYNPO";3571,34648132513;-0,434492513989481;0,0944016006336673;1,35187070981987e-06;8,06109961109141e-06
"OSBPL3";460,985107108652;-0,434460105208643;0,167777426698995;0,00285739796625214;0,00868848594135611
"ZNF3";1112,48941341808;0,43440114962844;0,0589486732513961;3,38042147525067e-14;6,63161154601489e-13
"CSGALNACT1";3546,70911760563;0,434287285564439;0,124264810661777;0,000184368313423421;0,000739445107313185
"FAM222B";1199,56237543168;0,43422832725916;0,0629166358518644;1,76045602362426e-12;2,66735761155191e-11
"YWHAE";8678,66603897099;0,434226301416941;0,0817955584125393;5,57217222983392e-08;4,19041104827464e-07
"GNG2";587,734605074879;-0,434225949220163;0,102822460492117;8,30640467412086e-06;4,29527688001476e-05
"CRTAP";3764,61238253834;-0,43419246979311;0,0543659756171203;4,49639070605331e-16;1,13427708626183e-14
"ZNF697";1125,82791066466;0,43418222365471;0,0901761924410611;6,05705897568934e-07;3,85485150215216e-06
"SCARF1";221,866493175304;-0,434074197681774;0,153998118377134;0,00173240388398533;0,00555897247617474
"PSD3";2602,44978181929;0,434071215228685;0,0804309435760921;3,86291057819213e-08;2,9644532182112e-07
"FMO4";131,298204425183;-0,434028557311338;0,154140082202189;0,001566470473232;0,00508507411274443
"IRF5";232,146574603394;0,433967274738491;0,152587896891736;0,00159115085255153;0,00515662836645771
"NR2F1";1719,29476944022;-0,433884644608837;0,0932375813570978;1,02966883009268e-06;6,28830008982378e-06
"EIF4E3";1315,33354069151;-0,433877095806559;0,0751550383447073;2,96824023580077e-09;2,72752221479529e-08
"MFGE8";2268,33380983016;-0,433684484490443;0,0955221403919263;1,69543346418119e-06;9,94015410448984e-06
